"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Basiswert 3","Basiswert 4","Basiswert 5","Name Basiswert 1","Name Basiswert 2","Name Basiswert 3","Name Basiswert 4","Name Basiswert 5"
"Überalterungsquotient","Ausländer_innen","2002","05 Au - Haidhausen","70.3","858","1221","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","06 Sendling","45.5","541","1188","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","07 Sendling - Westpark","42.7","638","1494","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","08 Schwanthalerhöhe","68.5","706","1031","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","09 Neuhausen - Nymphenburg","51.6","1028","1991","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","10 Moosach","34.4","545","1586","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","11 Milbertshofen - Am Hart","36.8","1034","2807","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","12 Schwabing - Freimann","42.2","607","1438","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","13 Bogenhausen","61","834","1368","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","14 Berg am Laim","32.9","453","1378","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","15 Trudering - Riem","27.7","283","1023","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","16 Ramersdorf - Perlach","32.3","1367","4230","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","17 Obergiesing - Fasangarten","39.9","612","1535","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","18 Untergiesing - Harlaching","65.6","610","930","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","48","841","1753","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","20 Hadern","34.6","413","1192","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","21 Pasing - Obermenzing","46.9","631","1346","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","22 Aubing - Lochhausen - Langwied","28.4","340","1198","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","23 Allach - Untermenzing","51.7","314","607","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","24 Feldmoching - Hasenbergl","29.6","687","2321","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2002","25 Laim","45.5","541","1190","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","Stadt München","40.4","14929","36945","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","01 Altstadt - Lehel","114.9","286","249","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","02 Ludwigsvorstadt - Isarvorstadt","71.5","875","1224","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","03 Maxvorstadt","81.1","569","702","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","04 Schwabing - West","65.9","629","955","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","05 Au - Haidhausen","60.7","771","1271","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","06 Sendling","37","458","1237","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","07 Sendling - Westpark","37.5","597","1592","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","08 Schwanthalerhöhe","58.7","632","1076","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","09 Neuhausen - Nymphenburg","45.1","946","2098","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","10 Moosach","30","495","1649","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","11 Milbertshofen - Am Hart","32.4","941","2903","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","12 Schwabing - Freimann","37","546","1477","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","13 Bogenhausen","55.4","760","1371","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","14 Berg am Laim","28.7","401","1397","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","15 Trudering - Riem","28.3","261","921","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","16 Ramersdorf - Perlach","27.2","1210","4448","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","17 Obergiesing - Fasangarten","36.9","556","1507","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","18 Untergiesing - Harlaching","59","562","953","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","44.2","749","1696","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","20 Hadern","31","369","1191","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","21 Pasing - Obermenzing","40","569","1424","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","22 Aubing - Lochhausen - Langwied","24.9","321","1290","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","23 Allach - Untermenzing","44.5","291","654","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","24 Feldmoching - Hasenbergl","27.3","649","2381","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2001","25 Laim","37.9","485","1279","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","Stadt München","34.9","13622","39071","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","01 Altstadt - Lehel","94.7","266","281","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","02 Ludwigsvorstadt - Isarvorstadt","61.2","807","1318","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","03 Maxvorstadt","70.5","527","748","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","04 Schwabing - West","58.5","581","993","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","05 Au - Haidhausen","53.9","739","1370","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","06 Sendling","31","408","1316","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","07 Sendling - Westpark","34.1","564","1656","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","08 Schwanthalerhöhe","50.5","579","1147","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","09 Neuhausen - Nymphenburg","38.7","879","2274","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","10 Moosach","24.2","424","1753","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","11 Milbertshofen - Am Hart","26.1","828","3174","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","12 Schwabing - Freimann","32.8","512","1560","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","13 Bogenhausen","51","699","1371","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","14 Berg am Laim","24.8","367","1479","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","15 Trudering - Riem","27.4","227","829","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","16 Ramersdorf - Perlach","21.9","1067","4868","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","17 Obergiesing - Fasangarten","31.5","517","1639","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","18 Untergiesing - Harlaching","54","518","960","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","39.3","670","1704","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","20 Hadern","25.5","338","1325","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","21 Pasing - Obermenzing","35.2","501","1425","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","22 Aubing - Lochhausen - Langwied","21.2","291","1375","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","23 Allach - Untermenzing","39.6","266","672","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","24 Feldmoching - Hasenbergl","24.3","610","2509","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Ausländer_innen","2000","25 Laim","32.9","436","1325","","","","Anzahl Einwohner ab 65 (Ausländer)","Anzahl Einwohner jünger 15 (Ausländer)","","",""
"Überalterungsquotient","Deutsche","2017","Stadt München","135.3","220781","163182","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","01 Altstadt - Lehel","156.3","2804","1794","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","02 Ludwigsvorstadt - Isarvorstadt","92.6","4197","4533","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","03 Maxvorstadt","129","4959","3843","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","04 Schwabing - West","144.8","9750","6733","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","05 Au - Haidhausen","99.4","6747","6789","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","06 Sendling","117.7","4538","3856","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","07 Sendling - Westpark","145.5","8864","6094","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","08 Schwanthalerhöhe","73.7","2282","3096","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","09 Neuhausen - Nymphenburg","129.6","13731","10591","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","10 Moosach","142","7974","5616","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","11 Milbertshofen - Am Hart","117.3","8543","7281","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","12 Schwabing - Freimann","126.5","9884","7815","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","13 Bogenhausen","167.9","15618","9302","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","14 Berg am Laim","125.8","6316","5019","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","15 Trudering - Riem","90","9838","10934","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","16 Ramersdorf - Perlach","145.2","18255","12568","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","17 Obergiesing - Fasangarten","117.9","6348","5383","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","18 Untergiesing - Harlaching","163.5","8686","5311","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
"Überalterungsquotient","Deutsche","2017","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","177.4","17617","9931","","","","Anzahl Einwohner ab 65 (deutsch)","Anzahl Einwohner jünger 15 (deutsch)","","",""
